Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
2.53947,1.61485,11.5299,11.3379,-28.9794,
2.56115,1.60257,11.5132,11.3501,-28.9859,
2.60532,1.57745,11.4799,11.3758,-28.9994,
2.67135,1.54172,11.4315,11.4161,-29.0192,
2.74022,1.50989,11.3847,11.4623,-29.0395,
2.74087,1.50959,11.3842,11.4627,-29.0396,
2.75634,1.50253,11.3727,11.4722,-29.0438,
2.80268,1.48273,11.3397,11.5016,-29.0577,
2.84697,1.4627,11.3078,11.5293,-29.071,
2.85244,1.46054,11.3037,11.5326,-29.0726,
2.90963,1.43614,11.2651,11.5714,-29.0891,
2.94474,1.42207,11.2431,11.5968,-29.0993,
2.97182,1.41119,11.2252,11.6159,-29.1065,
3.01315,1.39513,11.1976,11.6439,-29.119,
3.04177,1.38503,11.1792,11.6637,-29.1285,
3.05629,1.37956,11.1699,11.6738,-29.133,
3.09344,1.3664,11.1452,11.6989,-29.145,
3.10563,1.36202,11.1376,11.7077,-29.1486,
3.12466,1.3549,11.1255,11.7211,-29.1548,
3.17027,1.33934,11.0981,11.7549,-29.1685,
3.29452,1.31164,11.0197,11.8438,-29.2056,
3.32653,1.30899,10.997,11.8638,-29.2161,
3.33765,1.3081,10.9893,11.8711,-29.2194,
3.36219,1.30533,10.9729,11.8873,-29.2278,
3.37405,1.30376,10.9651,11.8954,-29.2315,
3.40079,1.30051,10.9475,11.9141,-29.2392,
3.40523,1.30003,10.9448,11.9174,-29.2405,
3.47649,1.29895,10.9016,11.9708,-29.2593,
3.47714,1.29895,10.9012,11.9713,-29.2595,
3.4928,1.29914,10.8903,11.982,-29.2631,
3.5111,1.29892,10.8779,11.9944,-29.268,
3.51704,1.29875,10.8739,11.9986,-29.2695,
3.54988,1.29734,10.8521,12.0221,-29.2766,
3.56712,1.29753,10.8408,12.0347,-29.2799,
3.63311,1.30033,10.798,12.0828,-29.2944,
3.68329,1.30727,10.765,12.1184,-29.3071,
3.68531,1.30763,10.7637,12.1198,-29.3076,
3.6977,1.3091,10.7555,12.1286,-29.3108,
3.725,1.31347,10.7372,12.1475,-29.318,
3.74551,1.31707,10.7235,12.162,-29.3228,
3.75445,1.31851,10.7175,12.1684,-29.3247,
3.78098,1.32277,10.6992,12.1867,-29.3305,
3.79091,1.32439,10.6929,12.194,-29.3329,
3.79179,1.32451,10.6924,12.1946,-29.3331,
3.79392,1.3248,10.6911,12.1962,-29.3337,
3.80626,1.32642,10.6836,12.2054,-29.3371,
3.8361,1.33134,10.6644,12.2268,-29.345,
3.87955,1.34012,10.6363,12.2573,-29.358,
3.88397,1.34118,10.6336,12.2606,-29.3592,
3.89569,1.34288,10.6254,12.2683,-29.3627,
3.9155,1.34594,10.6115,12.2813,-29.3682,
3.94882,1.35156,10.589,12.3042,-29.377,
3.95604,1.35278,10.5843,12.3093,-29.3791,
3.97783,1.35624,10.5701,12.3249,-29.3845,
3.98024,1.35663,10.5685,12.3266,-29.3851,
3.98129,1.35675,10.5678,12.3273,-29.3854,
4.02009,1.36232,10.5424,12.355,-29.3952,
4.02063,1.36244,10.5421,12.3554,-29.3953,
4.06481,1.37194,10.5121,12.3862,-29.4055,
4.06485,1.37194,10.5121,12.3862,-29.4055,
4.07385,1.37308,10.506,12.3927,-29.4069,
4.0844,1.374,10.4986,12.4001,-29.408,
4.10459,1.37605,10.4845,12.4144,-29.4105,
4.11138,1.3768,10.4798,12.4192,-29.4114,
4.1163,1.37711,10.4764,12.4227,-29.4119,
4.14531,1.37928,10.458,12.4448,-29.416,
4.14663,1.37927,10.4571,12.4457,-29.4161,
4.15259,1.3792,10.4531,12.4501,-29.4166,
4.16503,1.3788,10.4448,12.4593,-29.418,
4.16524,1.37879,10.4447,12.4594,-29.4181,
4.19117,1.37793,10.4261,12.4773,-29.4208,
4.1937,1.37783,10.425,12.4795,-29.4214,
4.22787,1.37593,10.4054,12.507,-29.4271,
4.27151,1.37372,10.3794,12.5416,-29.4316,
4.30184,1.37376,10.3658,12.5685,-29.4354,
4.34566,1.37261,10.339,12.603,-29.4393,
4.36411,1.37309,10.3292,12.6185,-29.4406,
4.40211,1.37249,10.3029,12.6459,-29.4432,
4.40749,1.37231,10.2993,12.6498,-29.4438,
4.45047,1.37112,10.2717,12.6825,-29.4476,
4.45314,1.37115,10.27,12.6846,-29.4478,
4.47123,1.37115,10.2588,12.6987,-29.449,
4.48154,1.37098,10.2525,12.7068,-29.4499,
4.48178,1.37096,10.2523,12.707,-29.45,
4.52054,1.36805,10.2271,12.7364,-29.4519,
4.56808,1.36724,10.196,12.7723,-29.4528,
4.58211,1.36738,10.1858,12.7819,-29.4528,
4.58359,1.36736,10.1847,12.783,-29.4528,
4.60924,1.36709,10.1657,12.8002,-29.4532,
4.61929,1.36711,10.1581,12.8067,-29.4532,
4.68361,1.36883,10.1133,12.8529,-29.4551,
4.68732,1.36916,10.1107,12.8555,-29.4551,
4.70829,1.37073,10.0962,12.8707,-29.4555,
4.72049,1.37166,10.0881,12.8798,-29.4562,
4.7307,1.37222,10.0813,12.8874,-29.4564,
4.73304,1.37237,10.0797,12.8891,-29.4565,
4.74771,1.37307,10.0689,12.899,-29.457,
4.79172,1.37594,10.0357,12.9279,-29.4569,
4.79285,1.37608,10.0351,12.9288,-29.4569,
4.82828,1.37839,10.0098,12.9536,-29.4571,
4.8491,1.38006,9.9954,12.9687,-29.4573,
4.85745,1.38044,9.98901,12.974,-29.4571,
4.91137,1.38469,9.95457,13.0155,-29.4593,
4.91696,1.38572,9.95102,13.0198,-29.4594,
4.95089,1.39309,9.93149,13.0475,-29.4609,
4.99011,1.40178,9.90746,13.0784,-29.4629,
5.03195,1.41488,9.88164,13.1113,-29.4637,
5.03391,1.41551,9.88044,13.1129,-29.4637,
5.06695,1.42545,9.85795,13.1371,-29.4641,
5.07917,1.42894,9.84902,13.1454,-29.4647,
5.1127,1.43841,9.82884,13.1721,-29.466,
5.18531,1.46138,9.78528,13.2302,-29.4688,
5.18701,1.46194,9.78424,13.2315,-29.4689,
5.21382,1.47152,9.76648,13.2516,-29.4697,
5.22404,1.47488,9.75899,13.2585,-29.4697,
5.25198,1.48529,9.73967,13.2787,-29.4697,
5.25222,1.48538,9.7395,13.2789,-29.4697,
5.25937,1.48809,9.73455,13.284,-29.4698,
5.25951,1.48815,9.73446,13.2841,-29.4698,
5.27656,1.49492,9.72263,13.2964,-29.4702,
5.27663,1.49495,9.72258,13.2965,-29.4702,
5.2825,1.49749,9.71879,13.3009,-29.4703,
5.28254,1.4975,9.71876,13.301,-29.4703,
5.29269,1.50167,9.71219,13.3087,-29.4707,
5.30069,1.50457,9.70686,13.3146,-29.4713,
5.31863,1.51093,9.69413,13.3272,-29.4725,
5.31922,1.51115,9.69372,13.3276,-29.4726,
5.35529,1.52463,9.66816,13.3528,-29.4761,
5.38036,1.53392,9.65112,13.3712,-29.4772,
5.38045,1.53395,9.65106,13.3713,-29.4772,
5.38796,1.53665,9.64637,13.3771,-29.4775,
5.38812,1.53671,9.64627,13.3773,-29.4775,
5.39772,1.54035,9.64054,13.385,-29.4778,
5.39795,1.54044,9.64041,13.3851,-29.4778,
5.41658,1.54815,9.62954,13.4003,-29.4784,
5.41662,1.54817,9.62952,13.4003,-29.4784,
5.42693,1.55216,9.62326,13.4084,-29.4791,
5.42768,1.55242,9.62278,13.409,-29.4792,
5.44656,1.55867,9.61062,13.4234,-29.4808,
5.44678,1.55875,9.61048,13.4236,-29.4808,
5.46503,1.56561,9.59923,13.4379,-29.4821,
5.46833,1.56671,9.59711,13.4404,-29.4824,
5.47612,1.56897,9.59193,13.4461,-29.4831,
5.47991,1.57014,9.58947,13.449,-29.4834,
5.51315,1.58175,9.56876,13.4749,-29.4857,
5.51752,1.58325,9.56599,13.4783,-29.4861,
5.52963,1.58756,9.55864,13.4878,-29.4872,
5.52985,1.58764,9.5585,13.488,-29.4873,
5.55731,1.59692,9.54109,13.5091,-29.4891,
5.56215,1.59874,9.53819,13.513,-29.4894,
5.60632,1.61546,9.51091,13.5475,-29.4934,
5.60639,1.61549,9.51087,13.5476,-29.4934,
5.60981,1.61679,9.50868,13.5502,-29.4939,
5.60991,1.61682,9.50862,13.5502,-29.4939,
5.63392,1.62524,9.49271,13.568,-29.4965,
5.63409,1.62531,9.49261,13.5682,-29.4965,
