Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
5.15648,2.0082,4.08977,-24.1556,-11.6836,
5.25434,2.01076,4.00948,-24.1017,-11.6686,
5.30138,2.01575,3.97203,-24.0747,-11.6594,
5.30196,2.01577,3.97156,-24.0744,-11.6592,
5.32948,2.01596,3.94926,-24.0594,-11.6534,
5.4982,2.0223,3.80955,-23.9673,-11.6318,
5.55921,2.02441,3.75951,-23.9333,-11.6242,
5.61438,2.02707,3.71217,-23.9053,-11.6196,
5.68101,2.02647,3.65834,-23.8673,-11.6096,
5.796,2.03027,3.56817,-23.7966,-11.5996,
5.94698,2.03815,3.44964,-23.7046,-11.5833,
6.06655,2.04054,3.35797,-23.6289,-11.5706,
6.21266,2.04143,3.23862,-23.5454,-11.559,
6.21267,2.04143,3.23861,-23.5454,-11.559,
6.21486,2.0415,3.23683,-23.5441,-11.559,
6.33768,2.04414,3.13557,-23.4753,-11.549,
6.35129,2.04477,3.12492,-23.4669,-11.5478,
6.4795,2.04891,3.01958,-23.3948,-11.5359,
6.58176,2.05844,2.93224,-23.3431,-11.5234,
6.62448,2.06387,2.89603,-23.3207,-11.5203,
6.69912,2.07146,2.83222,-23.2834,-11.5097,
6.71431,2.07306,2.81957,-23.2753,-11.5075,
6.75704,2.07706,2.78246,-23.2544,-11.5038,
6.82116,2.08163,2.72547,-23.2261,-11.4961,
6.89978,2.08776,2.65589,-23.1897,-11.4919,
6.96825,2.09269,2.59584,-23.1581,-11.4829,
7.03542,2.09687,2.53652,-23.1268,-11.4791,
7.06056,2.09707,2.51435,-23.1154,-11.4759,
7.13715,2.09998,2.44753,-23.0787,-11.4684,
7.22327,2.11014,2.37301,-23.0359,-11.4627,
7.22343,2.11015,2.37287,-23.0359,-11.4626,
7.23644,2.11081,2.36117,-23.0304,-11.4612,
7.35954,2.11651,2.25376,-22.9707,-11.4533,
7.42695,2.12031,2.1919,-22.9447,-11.4472,
7.47786,2.12367,2.14559,-22.9236,-11.4459,
7.52204,2.12647,2.10592,-22.9042,-11.4446,
7.58531,2.13053,2.04922,-22.8769,-11.4379,
7.67086,2.13657,1.97447,-22.8356,-11.433,
7.7492,2.13941,1.90482,-22.8006,-11.4252,
7.78247,2.13949,1.87543,-22.785,-11.4243,
7.80955,2.13896,1.85153,-22.7723,-11.4229,
7.89652,2.1389,1.77448,-22.733,-11.414,
7.91945,2.13925,1.75421,-22.7227,-11.411,
7.94022,2.13941,1.73574,-22.7134,-11.4091,
7.96847,2.14009,1.71176,-22.6989,-11.4057,
8.02778,2.13901,1.66114,-22.6689,-11.3982,
8.08872,2.13317,1.60633,-22.6424,-11.3948,
8.16135,2.11868,1.54034,-22.6122,-11.3926,
8.17166,2.116,1.53142,-22.607,-11.3925,
8.20285,2.10733,1.50298,-22.5943,-11.394,
8.20677,2.10619,1.49935,-22.5928,-11.3941,
8.27396,2.08841,1.43673,-22.5685,-11.3947,
8.28812,2.08424,1.42386,-22.5626,-11.3948,
8.31761,2.07559,1.39693,-22.5506,-11.3941,
8.37298,2.05967,1.34544,-22.5304,-11.3965,
8.37303,2.05965,1.34539,-22.5303,-11.3965,
8.37907,2.05754,1.33992,-22.5278,-11.3966,
8.44941,2.0315,1.2744,-22.5023,-11.3944,
8.48548,2.01564,1.24216,-22.4863,-11.392,
8.56209,1.98227,1.17561,-22.4487,-11.3868,
8.66034,1.94344,1.0888,-22.404,-11.3759,
8.89502,1.88154,0.877357,-22.3036,-11.359,
8.99288,1.87405,0.790532,-22.2586,-11.3548,
9.00012,1.87325,0.783899,-22.2559,-11.354,
9.08176,1.86229,0.710138,-22.2216,-11.3467,
9.30605,1.86628,0.510344,-22.1203,-11.3356,
9.35574,1.8757,0.465862,-22.099,-11.3295,
9.39153,1.88358,0.433105,-22.0852,-11.3253,
9.40949,1.88679,0.417174,-22.0771,-11.3239,
9.41864,1.88801,0.40916,-22.0727,-11.3235,
9.4418,1.89156,0.388423,-22.0624,-11.3226,
9.44192,1.89158,0.388311,-22.0623,-11.3226,
9.47371,1.89643,0.360238,-22.0476,-11.3204,
9.48492,1.89812,0.350377,-22.0423,-11.3199,
9.50887,1.90231,0.329082,-22.0314,-11.3184,
9.66122,1.93386,0.196993,-21.9577,-11.3005,
9.66188,1.93412,0.196389,-21.9574,-11.3004,
9.69407,1.94653,0.166795,-21.9453,-11.2966,
9.69427,1.9466,0.166617,-21.9452,-11.2966,
9.7437,1.96397,0.122454,-21.9249,-11.2877,
9.74798,1.9653,0.118717,-21.9229,-11.287,
9.7489,1.96555,0.117922,-21.9225,-11.2869,
9.77996,1.97494,0.0906669,-21.9086,-11.2814,
9.79243,1.97837,0.0798857,-21.9026,-11.2795,
9.7926,1.97841,0.0797437,-21.9026,-11.2795,
9.81325,1.98359,0.0621347,-21.892,-11.277,
9.8134,1.98364,0.062008,-21.892,-11.277,
9.85066,1.99413,0.0304641,-21.8726,-11.273,
9.85753,1.99632,0.0245333,-21.8692,-11.2723,
9.87223,2.00039,0.0121024,-21.8616,-11.2702,
9.87309,2.00067,0.0113507,-21.8612,-11.27,
9.91558,2.01463,-0.0254781,-21.8408,-11.2642,
9.93337,2.02113,-0.0411642,-21.8327,-11.262,
9.98613,2.04042,-0.0878082,-21.8095,-11.2537,
10.0407,2.05982,-0.135603,-21.786,-11.2419,
10.1209,2.08881,-0.206966,-21.7518,-11.2291,
10.1433,2.09658,-0.22669,-21.7423,-11.2243,
10.1531,2.09941,-0.23527,-21.7383,-11.2216,
10.18,2.10723,-0.258,-21.7259,-11.2145,
10.1816,2.10751,-0.25947,-21.7252,-11.2142,
10.1945,2.10994,-0.270882,-21.7198,-11.2118,
10.2373,2.11973,-0.308093,-21.7002,-11.2037,
10.2389,2.1201,-0.309504,-21.6995,-11.2034,
10.2944,2.13291,-0.35848,-21.6769,-11.1904,
10.3077,2.13531,-0.369855,-21.6711,-11.1865,
10.3235,2.13746,-0.382496,-21.6632,-11.1815,
10.3251,2.13757,-0.383777,-21.6624,-11.1809,
10.3255,2.13759,-0.384107,-21.6621,-11.1807,
10.3688,2.13686,-0.419984,-21.6423,-11.1668,
10.4262,2.13015,-0.465802,-21.6138,-11.1474,
10.4437,2.12799,-0.479552,-21.6041,-11.1425,
10.4661,2.12308,-0.497293,-21.5932,-11.1341,
10.5871,2.09702,-0.595203,-21.5323,-11.0977,
10.6313,2.08822,-0.632852,-21.5121,-11.0863,
10.6339,2.08751,-0.635192,-21.5109,-11.0858,
10.7739,2.04371,-0.751189,-21.4427,-11.0475,
10.9832,2.00861,-0.919395,-21.3316,-10.9912,
11.0072,2.00317,-0.939067,-21.3198,-10.9841,
11.2537,1.98323,-1.13383,-21.1894,-10.9077,
11.2581,1.98354,-1.13732,-21.1868,-10.9067,
11.2696,1.98377,-1.14654,-21.1804,-10.9047,
11.3698,1.98498,-1.22857,-21.1271,-10.8827,
11.5189,1.99208,-1.34979,-21.0584,-10.8299,
11.5542,1.99666,-1.37895,-21.0408,-10.8202,
11.6654,2.01586,-1.4744,-20.9918,-10.7913,
11.7142,2.02593,-1.51303,-20.9644,-10.7794,
11.824,2.05139,-1.59741,-20.9027,-10.7458,
11.8681,2.06356,-1.63266,-20.8789,-10.7341,
11.8737,2.0647,-1.6372,-20.8759,-10.7329,
11.9069,2.07074,-1.66399,-20.858,-10.7249,
11.9673,2.08412,-1.71347,-20.8278,-10.7077,
12.0497,2.1038,-1.77813,-20.7846,-10.6805,
12.0737,2.10905,-1.79744,-20.772,-10.674,
12.0767,2.10948,-1.79979,-20.7704,-10.6731,
12.192,2.12715,-1.89428,-20.7115,-10.6429,
12.2349,2.13359,-1.92966,-20.6927,-10.6276,
12.2491,2.1356,-1.94112,-20.6863,-10.6222,
12.3068,2.13763,-1.98976,-20.6606,-10.6047,
12.3447,2.13892,-2.02152,-20.6434,-10.5935,
12.3773,2.14059,-2.04902,-20.629,-10.5836,
12.3788,2.14063,-2.05025,-20.6282,-10.583,
12.4254,2.14195,-2.08744,-20.6054,-10.5667,
12.4722,2.14173,-2.12623,-20.5832,-10.5528,
12.4894,2.14115,-2.14068,-20.575,-10.5484,
12.4894,2.14115,-2.14068,-20.575,-10.5484,
12.4896,2.14112,-2.14084,-20.5749,-10.5483,
12.6631,2.09901,-2.28458,-20.4895,-10.5018,
12.6761,2.09671,-2.29591,-20.4834,-10.5,
12.7961,2.06097,-2.39837,-20.4267,-10.4742,
12.8933,2.03726,-2.47771,-20.374,-10.4546,
12.9775,2.01142,-2.55171,-20.3362,-10.4412,
12.979,2.01076,-2.55306,-20.3355,-10.4409,
13.03,1.98869,-2.5978,-20.3129,-10.4314,
13.1451,1.94533,-2.69621,-20.2557,-10.4141,
13.2014,1.9246,-2.74207,-20.226,-10.4006,
13.3156,1.86692,-2.84291,-20.1752,-10.3834,
13.4047,1.82701,-2.92172,-20.1376,-10.3658,
13.4107,1.82433,-2.92639,-20.1343,-10.3642,
13.4165,1.82141,-2.93085,-20.1309,-10.3627,
13.4299,1.8143,-2.94179,-20.1235,-10.3603,
13.5645,1.74547,-3.06028,-20.0637,-10.3378,
13.5748,1.74003,-3.06804,-20.0577,-10.3348,
13.6614,1.69554,-3.1408,-20.0144,-10.3166,
13.6875,1.68194,-3.16129,-20.0006,-10.308,
13.8083,1.61747,-3.25662,-19.9322,-10.2793,
13.8751,1.58785,-3.31389,-19.9007,-10.2654,
13.8779,1.58666,-3.3163,-19.8994,-10.2647,
13.9189,1.5687,-3.35165,-19.8802,-10.2568,
13.9248,1.56596,-3.35617,-19.8768,-10.2553,
13.9857,1.5393,-3.40828,-19.8475,-10.2436,
14.0486,1.51723,-3.46198,-19.8168,-10.232,
14.085,1.50579,-3.49327,-19.8001,-10.2238,
14.1172,1.49518,-3.52118,-19.7852,-10.2182,
14.1578,1.48167,-3.55863,-19.7704,-10.2129,
14.2096,1.46579,-3.60496,-19.7486,-10.2052,
14.2711,1.45181,-3.65585,-19.7158,-10.1942,
14.3198,1.4424,-3.69948,-19.6959,-10.1859,
14.4262,1.42564,-3.78712,-19.6411,-10.1608,
14.4372,1.42496,-3.79682,-19.6361,-10.1588,
14.4507,1.42369,-3.80821,-19.6293,-10.1565,
14.4882,1.41916,-3.8393,-19.6102,-10.1479,
14.5085,1.41663,-3.85586,-19.5993,-10.1434,
14.6223,1.41135,-3.95193,-19.5449,-10.1159,
14.6495,1.41192,-3.97489,-19.5311,-10.111,
14.7035,1.41269,-4.0204,-19.5051,-10.0984,
14.7364,1.41266,-4.04821,-19.4902,-10.0887,
14.8559,1.42175,-4.15022,-19.434,-10.0623,
14.8811,1.42555,-4.17187,-19.4231,-10.0553,
14.9098,1.42977,-4.19576,-19.4093,-10.0474,
