Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
5.87718,2.76705,5.08407,-33.5503,0.241544,
5.93277,2.75673,5.07161,-33.5409,0.294901,
5.98409,2.74554,5.05333,-33.5357,0.342577,
5.98673,2.74498,5.05247,-33.5354,0.345049,
6.02139,2.73686,5.04109,-33.533,0.377699,
6.03225,2.73427,5.0374,-33.532,0.387866,
6.06412,2.72691,5.02622,-33.5289,0.417558,
6.09376,2.71986,5.01684,-33.526,0.445516,
6.09971,2.71835,5.01477,-33.5257,0.451082,
6.13161,2.70958,5.00452,-33.5226,0.481138,
6.175,2.698,4.9907,-33.5172,0.521905,
6.22035,2.68612,4.97843,-33.5112,0.565155,
6.22044,2.6861,4.97841,-33.5112,0.565243,
6.24341,2.68077,4.97234,-33.5076,0.587103,
6.2565,2.67567,4.9657,-33.5092,0.598277,
6.41336,2.64731,4.93829,-33.4744,0.748772,
6.4399,2.64215,4.93056,-33.4724,0.774072,
6.44488,2.6411,4.92905,-33.4719,0.778794,
6.4996,2.63051,4.91149,-33.4667,0.830368,
6.50784,2.62879,4.90889,-33.4657,0.838114,
6.54425,2.62153,4.89813,-33.4618,0.872673,
6.54748,2.62083,4.89717,-33.4615,0.875747,
6.60146,2.60844,4.87923,-33.4562,0.926392,
6.67778,2.59687,4.86087,-33.445,0.999616,
6.71054,2.5927,4.85399,-33.4391,1.03109,
6.74828,2.58889,4.84761,-33.4304,1.06725,
6.8249,2.58636,4.83947,-33.4113,1.14102,
6.83196,2.58604,4.83758,-33.4104,1.14776,
6.89273,2.5848,4.82279,-33.402,1.2061,
6.90966,2.58475,4.81878,-33.399,1.22226,
6.91906,2.58477,4.81652,-33.3972,1.2312,
6.93273,2.58441,4.81298,-33.395,1.24424,
7.022,2.58224,4.79346,-33.3776,1.32958,
7.02604,2.58204,4.79234,-33.3769,1.3334,
7.13327,2.58036,4.76784,-33.3573,1.43594,
7.13354,2.58038,4.76779,-33.3572,1.43619,
7.16603,2.58214,4.76159,-33.3512,1.46751,
7.24732,2.59217,4.75074,-33.3338,1.54619,
7.26335,2.5943,4.7483,-33.3299,1.56154,
7.31103,2.60058,4.74184,-33.3197,1.60765,
7.34829,2.6054,4.73735,-33.3117,1.64376,
7.36137,2.60708,4.73554,-33.3085,1.65632,
7.37716,2.60835,4.73326,-33.3053,1.67161,
7.45991,2.61589,4.72084,-33.2856,1.75102,
7.48783,2.61869,4.71791,-33.2789,1.77796,
7.55734,2.62698,4.7139,-33.2586,1.84431,
7.56442,2.62806,4.71359,-33.2567,1.85114,
7.63177,2.63685,4.69575,-33.2485,1.91556,
7.64924,2.63943,4.69095,-33.2459,1.93217,
7.68038,2.64445,4.68248,-33.2409,1.96171,
7.74456,2.65173,4.6684,-33.2293,2.02324,
7.76445,2.65386,4.66358,-33.2252,2.0421,
7.82795,2.66006,4.65093,-33.2124,2.10299,
7.89601,2.6643,4.64134,-33.197,2.16859,
7.90928,2.6645,4.63916,-33.1949,2.1815,
7.92748,2.66338,4.63607,-33.193,2.19935,
7.99722,2.65929,4.62044,-33.1858,2.26692,
8.00485,2.65856,4.61849,-33.185,2.27427,
8.05777,2.65159,4.61832,-33.1708,2.32523,
8.08527,2.64791,4.60924,-33.1701,2.35118,
8.0962,2.64522,4.6074,-33.1688,2.36187,
8.18238,2.6248,4.58515,-33.1598,2.44464,
8.18281,2.62468,4.58509,-33.1597,2.44506,
8.19271,2.62172,4.58342,-33.1582,2.4547,
8.20516,2.61801,4.58126,-33.1562,2.4668,
8.23402,2.60968,4.57624,-33.1513,2.49478,
8.29543,2.59387,4.56569,-33.1395,2.55413,
8.33727,2.58397,4.55824,-33.1303,2.59424,
8.4505,2.5601,4.528,-33.1157,2.70239,
8.51227,2.54494,4.51718,-33.1066,2.76252,
8.54908,2.53537,4.51298,-33.0997,2.79843,
8.57308,2.52824,4.50906,-33.0948,2.8216,
8.61022,2.5166,4.50359,-33.0884,2.85778,
8.61759,2.51429,4.5023,-33.0872,2.86493,
8.73048,2.48521,4.48392,-33.0642,2.97391,
8.80364,2.47108,4.47757,-33.0493,3.04526,
8.8063,2.47039,4.47696,-33.0492,3.04785,
8.89923,2.44948,4.46037,-33.0382,3.13861,
8.92827,2.44401,4.45467,-33.034,3.16679,
8.97824,2.43486,4.44408,-33.0256,3.21489,
9.01868,2.42857,4.43496,-33.0182,3.25359,
9.06141,2.42219,4.42783,-33.0114,3.29517,
9.17356,2.41173,4.40738,-32.9928,3.40386,
9.19881,2.40915,4.40505,-32.9888,3.42868,
9.19992,2.40904,4.40495,-32.9886,3.42976,
9.23095,2.40605,4.40028,-32.984,3.46009,
9.25349,2.403,4.39596,-32.9802,3.48188,
9.27862,2.39842,4.3904,-32.9775,3.50624,
9.45288,2.38702,4.35301,-32.9532,3.67471,
9.47021,2.38725,4.34953,-32.9514,3.69158,
9.54369,2.39121,4.34968,-32.9324,3.76257,
9.54427,2.39121,4.3496,-32.9323,3.76312,
9.59676,2.38836,4.33775,-32.9243,3.81364,
9.61785,2.38679,4.33329,-32.9218,3.8341,
9.70066,2.38278,4.31585,-32.9097,3.91413,
9.80038,2.38446,4.28925,-32.9026,4.00998,
9.83087,2.38659,4.28277,-32.8985,4.03949,
9.88,2.38955,4.26954,-32.8954,4.08671,
9.91519,2.39159,4.2585,-32.8929,4.12003,
9.97703,2.39315,4.24664,-32.8843,4.1801,
9.97872,2.39322,4.24631,-32.884,4.18174,
9.99571,2.39394,4.24337,-32.881,4.19819,
10.0045,2.39421,4.24179,-32.8796,4.20672,
10.0361,2.39481,4.23417,-32.8763,4.23722,
10.0787,2.3964,4.22788,-32.8681,4.27853,
10.1146,2.39761,4.22296,-32.8622,4.31364,
10.1204,2.39781,4.22236,-32.8609,4.31925,
10.1268,2.39785,4.22189,-32.8595,4.32547,
10.1304,2.39781,4.22163,-32.8587,4.32895,
10.185,2.39583,4.21207,-32.8506,4.38215,
10.2098,2.39407,4.20527,-32.8478,4.40577,
10.2475,2.39117,4.19649,-32.8441,4.44222,
10.2497,2.39093,4.196,-32.8439,4.44439,
10.3029,2.38611,4.18428,-32.8381,4.49597,
10.3243,2.38438,4.1796,-32.836,4.51671,
10.3893,2.37887,4.16655,-32.8287,4.58004,
10.4067,2.37779,4.16283,-32.8264,4.59684,
10.4151,2.37736,4.161,-32.8252,4.60498,
10.4269,2.37694,4.15915,-32.8233,4.6164,
10.5197,2.37206,4.14643,-32.8091,4.70728,
10.5211,2.37198,4.14617,-32.8089,4.7086,
10.6105,2.36882,4.13443,-32.7959,4.7963,
10.6198,2.36824,4.13318,-32.7949,4.80547,
10.6598,2.36607,4.12811,-32.7887,4.84462,
10.6986,2.36327,4.12134,-32.7829,4.88237,
10.7059,2.36258,4.12028,-32.7819,4.88954,
10.8231,2.35576,4.09868,-32.7661,5.00371,
10.8233,2.35576,4.09867,-32.7661,5.00387,
10.8368,2.35601,4.09772,-32.7639,5.01719,
10.9007,2.35294,4.08252,-32.7586,5.07896,
10.9012,2.35291,4.08243,-32.7585,5.07953,
10.947,2.35063,4.07457,-32.7521,5.12414,
10.9835,2.34842,4.07357,-32.7438,5.15964,
10.9953,2.34771,4.07263,-32.7417,5.17128,
11.0678,2.34492,4.06235,-32.7295,5.24193,
11.1021,2.34559,4.05889,-32.7221,5.27527,
11.1362,2.34546,4.05223,-32.7153,5.30807,
11.207,2.34632,4.04762,-32.6962,5.376,
11.2227,2.34687,4.04584,-32.6922,5.39109,
11.2671,2.34614,4.03859,-32.684,5.43412,
11.3667,2.34876,4.02431,-32.669,5.5316,
11.3728,2.3489,4.02365,-32.6682,5.53754,
11.3846,2.34926,4.0228,-32.6661,5.54919,
11.4161,2.35002,4.01737,-32.6623,5.57994,
11.4278,2.3508,4.01532,-32.6607,5.59132,
11.492,2.35346,3.996,-32.6563,5.65243,
11.5486,2.35956,3.98266,-32.6483,5.70685,
11.5725,2.36198,3.97835,-32.6451,5.7301,
11.6502,2.3716,3.96275,-32.6328,5.80522,
11.6886,2.37607,3.95545,-32.6275,5.84259,
11.7327,2.37946,3.94473,-32.6236,5.88518,
11.7371,2.37993,3.94367,-32.6231,5.88939,
11.7676,2.38334,3.93771,-32.6192,5.9191,
11.7952,2.38655,3.93297,-32.6146,5.94593,
11.8491,2.39126,3.9199,-32.61,5.99793,
11.9181,2.40033,3.90052,-32.6038,6.0639,
11.9532,2.40648,3.89165,-32.5988,6.09753,
