Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
4.1121,1.20704,3.5956,-19.0262,-14.0261,
4.12772,1.20487,3.58063,-19.028,-14.0221,
4.16488,1.20099,3.54534,-19.0338,-14.012,
4.1685,1.20079,3.54193,-19.0344,-14.0109,
4.19648,1.19904,3.51581,-19.0365,-14.0011,
4.2312,1.1985,3.48364,-19.0421,-13.9893,
4.26184,1.19788,3.4552,-19.0468,-13.9789,
4.26625,1.19802,3.45106,-19.0474,-13.9775,
4.29677,1.19857,3.42247,-19.0518,-13.9678,
4.31617,1.19891,3.40412,-19.054,-13.9619,
4.33306,1.19939,3.38797,-19.0556,-13.9572,
4.37057,1.20145,3.35246,-19.0603,-13.9461,
4.38233,1.20266,3.34142,-19.0619,-13.9424,
4.40512,1.20529,3.32012,-19.0649,-13.9348,
4.40897,1.20574,3.31655,-19.0655,-13.9335,
4.40909,1.20576,3.31644,-19.0655,-13.9335,
4.44035,1.20928,3.28781,-19.0662,-13.9209,
4.47045,1.21196,3.25962,-19.0709,-13.9115,
4.5172,1.21838,3.21592,-19.0733,-13.8951,
4.5336,1.22118,3.20028,-19.0758,-13.8908,
4.57498,1.22936,3.16132,-19.0816,-13.8781,
4.57961,1.23039,3.15699,-19.0825,-13.8767,
4.58501,1.23149,3.15199,-19.0839,-13.8752,
4.6157,1.23821,3.12315,-19.088,-13.8656,
4.62728,1.24091,3.11239,-19.0893,-13.8615,
4.63168,1.24194,3.10832,-19.0898,-13.8599,
4.65243,1.2465,3.08893,-19.0917,-13.8528,
4.65566,1.24713,3.08589,-19.092,-13.8517,
4.6768,1.25122,3.06603,-19.0951,-13.8452,
4.68273,1.25238,3.06039,-19.096,-13.8435,
4.73309,1.26429,3.01283,-19.1023,-13.8282,
4.76356,1.27339,2.98444,-19.1064,-13.818,
4.77775,1.27724,2.9712,-19.1107,-13.8152,
4.778,1.27732,2.97096,-19.1107,-13.8151,
4.81723,1.28731,2.93406,-19.1144,-13.8024,
4.84764,1.29537,2.90534,-19.1189,-13.7934,
4.85659,1.29769,2.89681,-19.1197,-13.7908,
4.91207,1.31373,2.84446,-19.1264,-13.7738,
4.92141,1.31706,2.83567,-19.128,-13.771,
4.96008,1.32968,2.79925,-19.1346,-13.7597,
4.97217,1.33365,2.78782,-19.1366,-13.7564,
4.99378,1.34075,2.76761,-19.1391,-13.7492,
4.99934,1.34264,2.76237,-19.1398,-13.7475,
5.02141,1.35031,2.74164,-19.145,-13.742,
5.02442,1.35135,2.7388,-19.1453,-13.741,
5.04234,1.35737,2.7222,-19.1463,-13.7343,
5.05216,1.36064,2.7132,-19.1468,-13.7304,
5.05233,1.36045,2.71322,-19.1468,-13.7303,
5.06173,1.36265,2.70764,-19.1419,-13.7245,
5.0717,1.36577,2.69829,-19.1426,-13.7211,
5.07176,1.36579,2.69824,-19.1427,-13.7211,
5.11706,1.37904,2.6557,-19.1474,-13.7062,
5.11713,1.37906,2.65563,-19.1474,-13.7062,
5.1206,1.38011,2.65249,-19.1472,-13.7048,
5.12532,1.38154,2.64816,-19.1471,-13.7029,
5.16839,1.39453,2.60976,-19.145,-13.6835,
5.17126,1.39541,2.60713,-19.1453,-13.6824,
5.22439,1.41236,2.5575,-19.154,-13.6655,
5.27727,1.42788,2.50784,-19.1628,-13.6496,
5.2814,1.42932,2.50393,-19.1634,-13.6485,
5.32353,1.44452,2.46399,-19.1684,-13.636,
5.34176,1.45087,2.44678,-19.1713,-13.6307,
5.35027,1.45383,2.43875,-19.1726,-13.6283,
5.35593,1.45556,2.43348,-19.1736,-13.6265,
5.36227,1.45751,2.42759,-19.1742,-13.6242,
5.36327,1.45778,2.42667,-19.1743,-13.6238,
5.40347,1.46856,2.38925,-19.1801,-13.6103,
5.4057,1.46913,2.38715,-19.1804,-13.6096,
5.45918,1.48287,2.33759,-19.1867,-13.5906,
5.47201,1.4863,2.32552,-19.1885,-13.5866,
5.50197,1.4938,2.29772,-19.1943,-13.5771,
5.50588,1.49474,2.29407,-19.1952,-13.5759,
5.5158,1.49697,2.28492,-19.1963,-13.5723,
5.52899,1.49904,2.27297,-19.1981,-13.567,
5.54738,1.50157,2.25606,-19.2003,-13.5601,
5.54774,1.50163,2.25572,-19.2004,-13.56,
5.55914,1.50301,2.24529,-19.2012,-13.5555,
5.56694,1.50387,2.23809,-19.2016,-13.5525,
5.58752,1.50686,2.21899,-19.205,-13.5456,
5.59809,1.50806,2.20935,-19.2062,-13.5414,
5.63606,1.51341,2.17495,-19.2117,-13.5263,
5.63608,1.51342,2.17493,-19.2117,-13.5263,
5.63759,1.51371,2.17355,-19.212,-13.5258,
5.6488,1.51503,2.16309,-19.2142,-13.5224,
5.68442,1.51955,2.13033,-19.2228,-13.5114,
5.70293,1.52199,2.11332,-19.2269,-13.5053,
5.703,1.522,2.11325,-19.2269,-13.5053,
5.70859,1.52274,2.10805,-19.228,-13.5036,
5.71413,1.52328,2.10296,-19.2298,-13.5024,
5.71413,1.52328,2.10295,-19.2298,-13.5024,
5.7143,1.52329,2.10279,-19.2298,-13.5023,
5.7431,1.52559,2.07656,-19.2371,-13.4929,
5.76283,1.52631,2.05819,-19.2416,-13.4873,
5.76307,1.52631,2.05797,-19.2417,-13.4873,
5.76728,1.52629,2.05403,-19.2426,-13.4861,
5.82591,1.52432,1.99892,-19.2564,-13.4715,
5.85326,1.52352,1.97276,-19.2604,-13.4647,
5.90687,1.52096,1.9216,-19.2683,-13.4507,
5.93455,1.52047,1.89554,-19.272,-13.4422,
5.93723,1.52046,1.89302,-19.2724,-13.4414,
5.94485,1.52014,1.88581,-19.2739,-13.4393,
5.95828,1.51897,1.87316,-19.2754,-13.4351,
5.96089,1.51871,1.87069,-19.2756,-13.4343,
5.98881,1.51504,1.84433,-19.2758,-13.4251,
